Area;Regione;Provincia;2023_CodCom;NTN 2023 fino a 50 mq;NTN 2023 50 -| 85 mq;NTN 2023 85 -| 115 mq;NTN 2023 115 -| 145 mq;NTN 2023 oltre 145 mq;NTN_2023
Sud;Puglia;BA;I907;16,17;11,75;10,5;15,88;10,17;64,47
Nord Est;Veneto;VE;I908;7,42;101,88;134,58;68,92;62,75;375,55
Nord Ovest;Lombardia;CR;I909;0;0;0;0,22;5;5,22
Sud;Molise;CB;I910;2;0;1;1;0,67;4,67
Nord Ovest;Piemonte;AL;I911;0;2;0;2;3;7
Centro;Marche;AP;I912;1;23,75;19,31;16,5;7,17;67,73
Nord Ovest;Lombardia;CR;I914;7;30,17;39,17;11,5;17,91;105,75
Nord Ovest;Lombardia;BG;I916;2;10;6,43;3;5;26,43
Sud;Basilicata;PZ;I917;0;1,14;1;3;3;8,14
Nord Ovest;Lombardia;BG;I919;1;17;21,33;13,3;8;60,63
Centro;Umbria;PG;I921;33,84;56,84;117;70,91;73,21;351,8
Sud;Abruzzo;PE;I922;8;49,5;53,83;37,77;29;178,1
Sud;Puglia;LE;I923;1;4;0;5,33;6,94;17,27
Nord Ovest;Liguria;SV;I926;20,67;61,17;27,01;2;4,33;115,18
Nord Est;Veneto;TV;I927;9;59,16;42,17;21,5;38,67;170,5
Nord Ovest;Lombardia;SO;I928;3;1;1;0;0;5
Sud;Calabria;CZ;I929;7;16,62;13;8;1;45,62
Sud;Puglia;LE;I930;2;23,83;41,17;29,33;30,37;126,7
Centro;Marche;AN;I932;3;8;8;6,5;4,17;29,67
Nord Ovest;Lombardia;CR;I935;0;2;2;1,15;8,25;13,4
Sud;Calabria;RC;I936;0;0;0;1;0;1
Sud;Calabria;CZ;I937;17;23,11;7,3;3,58;6;56,99
Nord Est;Veneto;PD;I938;0;17;8;13;21,97;59,97
Nord Ovest;Piemonte;AL;I941;0;2,75;7,75;5,75;2;18,25
Centro;Toscana;LU;I942;5;22,17;23,27;10;12;72,44
Nord Ovest;Lombardia;CO;I943;1;0;9;0;0;10
Sud;Calabria;VV;I945;1;4;5;1;2,66;13,66
Nord Ovest;Liguria;SV;I946;4;10,28;22,5;9;12,67;58,45
Nord Ovest;Liguria;SV;I947;2;5;5,5;2;9;23,5
Sud;Puglia;LE;I950;1;4;0;3;1,67;9,67
Nord Ovest;Lombardia;BG;I951;12;57,72;95,98;66,89;27,34;259,93
Nord Est;Veneto;RO;I953;0;4,67;10;7,33;13;35
Sud;Basilicata;MT;I954;9;15,09;8;6;2,11;40,2
Sud;Calabria;RC;I955;5;4;2;6;0;17
Sud;Calabria;RC;I956;3,86;2;4;2;5;16,86
Centro;Lazio;RI;I959;6,5;9;10;4;7,5;37
Sud;Campania;SA;I960;0,5;1;0;0;0;1,5
Sud;Puglia;FG;I962;8,67;12,25;13,5;7,17;3;44,59
Sud;Puglia;FG;I963;2,33;12;17;8;2;41,33
Nord Est;Veneto;VE;I965;1;26,66;26,89;21,39;18,5;94,44
Nord Ovest;Lombardia;PV;I968;12;64,72;65,33;27,5;25,34;194,89
Nord Ovest;Piemonte;TO;I969;0;0;0;2;1;3
Nord Ovest;Piemonte;TO;I970;2;8;20;20,33;23,67;74
Centro;Lazio;FR;I973;1;1;2;1;2;7
Nord Est;Friuli- Venezia Giulia;UD;I974;0;0;0;1;4;5
Nord Ovest;Piemonte;VB;I976;27,36;75,35;40,75;26;26,66;196,12
Nord Ovest;Piemonte;AL;I977;0;13;6;2;13,03;34,03
Sud;Campania;NA;I978;4;12,14;19,17;12,55;15,75;63,61
Nord Ovest;Piemonte;BI;I980;0;2;3;3;2;10
Centro;Umbria;TR;I981;1,5;12,33;9;8,5;9,5;40,83
Sud;Calabria;KR;I982;7,09;33,88;20,43;5,5;6,94;73,84
Nord Ovest;Piemonte;VC;I984;0;3;5;0;9;17
Nord Ovest;Piemonte;CN;I985;2;1,33;3;1,5;3,33;11,16
Nord Ovest;Lombardia;BG;I986;1;6;8;1;4,33;20,33
Sud;Campania;AV;I990;0;2;0;4,22;0,5;6,72
Centro;Toscana;AR;I991;3;24,84;19,28;13,25;14,5;74,87
Centro;Lazio;RM;I992;41,78;65,56;19,5;16;12;154,84
Sud;Campania;CE;I993;6,68;14,68;34,32;20,43;11,67;87,78
Nord Ovest;Lombardia;LC;I994;0;2;3,67;0,67;0;6,34
Isole;Sardegna;CA;I995;0;0;1;1;0;2
Nord Ovest;Lombardia;LC;I996;0;1;3;1,66;2;7,66
Nord Ovest;Lombardia;BG;I997;1;12;9;16,13;9,15;47,28
Nord Ovest;Lombardia;MI;I998;9,5;38;24,5;9;5;86
Nord Ovest;Lombardia;BS;L002;4;11,5;11,01;1;9;36,51
Nord Ovest;Lombardia;VA;L003;4;22;23;10;16;75
Sud;Campania;AV;L004;1;3;4;1;7;16
Isole;Sardegna;NU;L006;0;4,93;3;1;1,84;10,77
Nord Ovest;Piemonte;NO;L007;2;5;4;0;11;22
Sud;Puglia;LE;L008;8;7;4;2,75;6,1;27,85
Centro;Lazio;FR;L009;2;1;4;5;13,5;25,5
Sud;Puglia;LE;L010;1;1;3;2;7;14
Sud;Puglia;LE;L011;2;36;18,5;29,8;29,92;116,22
Nord Ovest;Piemonte;TO;L013;3;15,25;17;10,67;10;55,92
Nord Est;Veneto;TV;L014;3,5;31,5;23,69;22;45,17;125,86
Nord Ovest;Lombardia;MN;L015;1;2;9;4;15;31
Isole;Sicilia;CL;L016;9;7,38;6;1;2;25,38
Centro;Lazio;VT;L017;9;29,5;30;20,67;27;116,17
Nord Est;Friuli- Venezia Giulia;UD;L018;0;3;6;1;2;12
Centro;Toscana;LI;L019;1;16,22;15,72;8;8;48,94
Nord Ovest;Lombardia;MN;L020;10;65,5;79,5;48,01;79,49;282,5
Nord Ovest;Lombardia;LC;L022;1;2;3;2;0;8
Isole;Sardegna;OR;L023;0;0;0;0;0;0
Nord Ovest;Liguria;IM;L024;35,25;84,33;37,34;18,5;8;183,42
Sud;Abruzzo;AQ;L025;13,9;57,66;43,39;11,23;18,5;144,68
Nord Est;Veneto;RO;L026;1;19;25,75;20,67;9,5;75,92
Nord Ovest;Piemonte;AL;L027;3,9;3;8;3,11;1,67;19,68
Nord Est;Veneto;BL;L030;2,5;6;3;4,5;4;20
Nord Ovest;Lombardia;VA;L032;3;10;11,5;6,5;16,33;47,33
Nord Est;Emilia-Romagna;RN;L034;1;0,89;6;3;2,17;13,06
Nord Ovest;Lombardia;SO;L035;2,16;4,33;8,72;3,22;2,22;20,65
Isole;Sardegna;NU;L036;1;0;1;0;1;3
Nord Ovest;Lombardia;BG;L037;0;8,07;5,32;2;1,67;17,06
Centro;Toscana;AR;L038;1,5;3,33;5;6,67;4,17;20,67
Nord Est;Friuli- Venezia Giulia;UD;L039;1;3;9;6,5;10,5;30
Nord Est;Veneto;BL;L040;7,34;22;4,89;7;3;44,23
Isole;Sicilia;ME;L042;36,14;56;34,33;17,91;27,33;171,71
Centro;Lazio;RI;L046;3;5;2;3;7,33;20,33
Sud;Abruzzo;CH;L047;0,5;0;3,75;0;0,5;4,75
Nord Ovest;Piemonte;CN;L048;1;3;3;3;5;15
Sud;Puglia;TA;L049;184,8;528,82;595,51;465,33;262,67;2037,13
Nord Est;Friuli- Venezia Giulia;UD;L050;1;15;21,78;15,78;33,5;87,06
Sud;Calabria;CS;L055;0;3;2;4;3,67;12,67
Nord Ovest;Lombardia;SO;L056;4;1;0;0;0,86;5,86
Nord Est;Veneto;TV;L058;1;12,1;15;7;20,5;55,6
Nord Ovest;Piemonte;AL;L059;0,5;1;5;0;5;11,5
Sud;Campania;AV;L061;1;0;2;0;3;6
Sud;Campania;AV;L062;0;5;2;1;3,5;11,5
Sud;Calabria;RC;L063;14,88;19,9;21,4;8;18,15;82,33
Sud;Puglia;LE;L064;5,8;17;12,5;10,47;20,08;65,85
Nord Est;Friuli- Venezia Giulia;UD;L065;2;50;66;29;31,63;178,63
Nord Ovest;Piemonte;TO;L066;0;2;1;3,33;1,33;7,66
Sud;Molise;CB;L069;3;6;0;0;2;11
Sud;Calabria;CZ;L070;16;17;9;3;5;50
Nord Ovest;Lombardia;CO;L071;4;22,3;16,5;9,5;9;61,3
Nord Ovest;Lombardia;BG;L073;4;7,92;4,5;9,25;5;30,67
Sud;Puglia;LE;L074;5,5;37,67;23,56;21,5;25,61;113,84
Nord Ovest;Piemonte;BI;L075;1;0;1;0;2;4
Centro;Marche;PS;L078;3;3;5;1;4,17;16,17
Centro;Marche;PS;L081;3;51,42;20,66;13,34;14,9;103,32
Sud;Basilicata;PZ;L082;0;1;0;0;1;2
Sud;Campania;CE;L083;6;9;9;7,27;24;55,27
Nord Ovest;Lombardia;SO;L084;9,42;28,01;16,33;4,33;7,66;65,75
Nord Est;Veneto;VE;L085;0;5;4;2;11;22
Sud;Campania;BN;L086;0;8;14;15;40,33;77,33
Nord Ovest;Lombardia;BG;L087;5;10;20,1;9,5;11,5;56,1
Isole;Sardegna;SS;L088;0;5;1;3;5,5;14,5
Isole;Sardegna;SS;L093;17;37,67;26,98;24,72;24,5;130,87
Nord Ovest;Lombardia;BS;L094;35,04;65;19,25;12;6;137,29
Nord Est;Veneto;PD;L100;5;21,5;28,5;23,57;41,28;119,85
Sud;Campania;AV;L102;2,5;2,97;1;2,25;6;14,72
Sud;Abruzzo;TE;L103;19;75,97;106,83;104,5;99,39;405,69
Nord Ovest;Piemonte;NO;L104;0;3;1;2;2,5;8,5
Centro;Lazio;FR;L105;0,5;4;0;0;0;4,5
Sud;Puglia;BA;L109;43,34;75,28;86,86;52,05;20,5;278,03
Isole;Sicilia;PA;L112;24,25;57,47;56,76;43,84;40,56;222,88
Sud;Molise;CB;L113;48;167,35;115,79;79,99;59,4;470,53
Nord Ovest;Lombardia;VA;L115;0;6,17;13,17;1,17;6,67;27,18
Nord Ovest;Piemonte;BI;L116;0;1;0;0;1;2
Centro;Umbria;TR;L117;85,95;345,21;444,71;257,93;192,61;1326,41
Nord Ovest;Lombardia;BG;L118;14;42;36,84;9,35;6;108,19
Centro;Lazio;LT;L120;71,97;211,24;159,21;99,13;60,07;601,62
Isole;Sardegna;OR;L122;1;11;11;13;23,32;59,32
Centro;Toscana;AR;L123;4;32,67;38,67;27,5;33,55;136,39
Sud;Calabria;CS;L124;1;1;5;1;6;14
Nord Ovest;Lombardia;LO;L125;0;1;2;3,5;1;7,5
Sud;Basilicata;PZ;L126;2;4;3;1;2;12
Sud;Calabria;RC;L127;0;1;0;2;0;3
Isole;Sicilia;PA;L131;10,46;53,25;54,01;40,25;38,07;196,04
Nord Est;Veneto;PD;L132;0;5,33;4;3;10,59;22,92
Sud;Calabria;CS;L134;0;1;0;0;0;1
Nord Est;Veneto;VR;L136;0;4;7;3;15,33;29,33
Centro;Toscana;PI;L138;4;12,5;8,5;10,5;11,5;47
Nord Ovest;Piemonte;AL;L139;0;3;0;1;4;8
Isole;Sardegna;NU;L140;1;11,87;7;1,5;8;29,37
Sud;Campania;NA;L142;7,25;10,06;9,5;11,67;21,67;60,15
Nord Ovest;Piemonte;AL;L143;1;2;1;0;5;9
Nord Ovest;Liguria;IM;L146;0;0;0;0;0;0
Centro;Lazio;VT;L150;2;2;0;1;1;6
Nord Ovest;Liguria;SV;L152;0;0;0;0;1;1
Isole;Sardegna;NU;L153;0;2,5;0;0;1;3,5
Isole;Sardegna;CA;L154;6,53;14,24;8,1;7,64;8,83;45,34
Sud;Campania;CE;L155;6,25;9;73,22;56,76;34,36;179,59
Nord Est;Veneto;VI;L156;0;13,5;22;17,67;38,98;92,15
Nord Est;Veneto;VI;L157;4,25;64,13;82,5;51,17;71,33;273,38
Isole;Sardegna;SS;L158;3;2;1;1;11,17;18,17
Isole;Sardegna;NU;L160;0;0;0;0;4;4
Nord Ovest;Lombardia;CR;L164;0;2;1;3;4;10
Nord Ovest;Piemonte;AL;L165;1;0;4;1,5;1,5;8
Sud;Puglia;LE;L166;1;5,5;4;3;2;15,5
Nord Ovest;Liguria;GE;L167;0;5;2,5;4;0;11,5
Nord Ovest;Piemonte;AT;L168;0;0;4;4;13;21
Nord Ovest;Lombardia;BS;L169;5;24,19;17,83;2;8;57,02
Isole;Sardegna;NU;L172;0;0;0;0;3;3
Sud;Abruzzo;AQ;L173;2;5;1;1,5;0;9,5
Nord Ovest;Lombardia;SO;L175;10,61;41,67;32,31;10,8;17,5;112,89
Sud;Calabria;CZ;L177;7;6,33;3,15;6;1;23,48
Isole;Sardegna;SS;L180;0;6;6;3;9;24
Sud;Basilicata;PZ;L181;4,34;9,13;19,05;9;9;50,52
Centro;Lazio;RM;L182;63;214,81;177,12;70,21;42,17;567,31
Nord Est;Emilia-Romagna;PR;L183;9,02;18;13,25;9,17;10,75;60,19
Nord Est;Emilia-Romagna;RE;L184;3,33;9,17;9,5;11,16;15,76;48,92
Sud;Campania;BN;L185;0;1;5,5;0;2,06;8,56
Sud;Abruzzo;PE;L186;1;7;4,5;2;6;20,5
Nord Ovest;Piemonte;VB;L187;3;3,66;3;7;7,33;23,99
Centro;Umbria;PG;L188;7;42,25;48,83;36,5;69;203,58
Centro;Lazio;RI;L189;4;8;2;3;5,5;22,5
Nord Ovest;Liguria;SV;L190;9;22,5;11,56;6,5;3,5;53,06
Centro;Marche;MC;L191;0;14,89;22,78;32;33;102,67
Centro;Lazio;RM;L192;4,67;21,45;12;8,5;4,66;51,28
Nord Ovest;Piemonte;BI;L193;0;11;10;4;9;34
Sud;Abruzzo;CH;L194;0;3;3;3;6,1;15,1
Nord Est;Friuli- Venezia Giulia;UD;L195;4,33;9,17;32,5;17,81;18,66;82,47
Sud;Basilicata;PZ;L197;5;8;9,86;5;2;29,86
Nord Est;Veneto;PD;L199;3,4;27,5;30;13;25,73;99,63
Isole;Sardegna;NU;L202;0;1,75;6,08;3,88;7,84;19,55
Nord Ovest;Piemonte;AT;L203;0;1;1;0;5;7
Sud;Campania;CE;L205;0;1;1;2,5;0;4,5
Sud;Calabria;CS;L206;1;3;6;6,5;7;23,5
Sud;Abruzzo;TE;L207;0;1;1;3;1;6
Nord Ovest;Lombardia;BS;L210;1;35;18;8,17;9,44;71,61
Sud;Campania;SA;L212;0;14;5;4;11;34
Sud;Puglia;BR;L213;11;24,75;23,42;15;11,5;85,67
Sud;Campania;AV;L214;0;2;0,5;2;3;7,5
Sud;Molise;CB;L215;2;3;0;1;0;6
Centro;Umbria;PG;L216;5;17;30,3;11;14;77,3
Nord Ovest;Valle d'Aosta;AO;L217;5;17;7;2,11;0;31,11
Sud;Abruzzo;CH;L218;3;9;13;7;4;36
Nord Ovest;Piemonte;TO;L219;2252,02;7255,86;3330,94;1134,61;913,11;14886,54
Sud;Puglia;BA;L220;8,56;24,59;17,04;19,25;11,75;81,19
Nord Ovest;Lombardia;CR;L221;0;1;0;0;1;2
Nord Ovest;Piemonte;NO;L223;0;3;3;3,33;6;15,33
Sud;Abruzzo;CH;L224;0;4;0;3;5;12
Nord Ovest;Lombardia;CR;L225;0;1;0;0;2;3
Sud;Abruzzo;AQ;L227;2;5;3;2;2;14
Nord Ovest;Lombardia;CO;L228;3;6;2;5,01;8,25;24,26
Nord Est;Emilia-Romagna;PR;L229;2;4;3;5,75;5;19,75
Sud;Molise;CB;L230;6;5;2;3;3;19
Isole;Sardegna;NU;L231;3;11,33;7;6;2,5;29,83
Sud;Campania;SA;L233;1;1;1;0;1;4
Isole;Sardegna;SS;L235;2;1;0;0;3,15;6,15
Nord Ovest;Lombardia;PV;L237;0;8;4;1;9;22
Nord Ovest;Piemonte;TO;L238;2;4;6,5;7;14,01;33,51
Nord Ovest;Piemonte;BI;L239;0;1;3;2;3,5;9,5
Sud;Calabria;CZ;L240;0;5;2;5;1,23;13,23
Nord Ovest;Piemonte;CN;L241;0;2;3;1;2;8
Centro;Lazio;FR;L243;1;10;4;0;4,67;19,67
Nord Ovest;Lombardia;SO;L244;5;10,5;0,66;1;1;18,16
Sud;Campania;NA;L245;30,5;91,44;103,22;57;32,65;314,81
Nord Est;Friuli- Venezia Giulia;UD;L246;0;2;2;5,17;9;18,17
Nord Ovest;Piemonte;TO;L247;0;0;0;0;3;3
Nord Est;Veneto;VI;L248;1;20;15;15,25;19,01;70,26
Nord Ovest;Lombardia;PV;L250;0;0;0;1;0;1
Nord Ovest;Lombardia;BG;L251;2;31,13;40,25;36;21,5;130,88
Nord Ovest;Piemonte;CN;L252;0;0;2;1;2;5
Sud;Abruzzo;CH;L253;1;0;0;1;2;4
Sud;Campania;BN;L254;7;3;5;4;1;20
Nord Ovest;Lombardia;PV;L256;0;7;0;1;6;14
Nord Ovest;Lombardia;BG;L257;2;11;10;2,5;9;34,5
Nord Ovest;Lombardia;CR;L258;0;2;1;6;13;22
Sud;Campania;NA;L259;68,52;164,61;172,92;105,8;72,63;584,48
Nord Ovest;Lombardia;PV;L262;0;3;3;0;0;6
Sud;Abruzzo;PE;L263;0;6,83;2;6,66;1,33;16,82
Nord Ovest;Lombardia;BG;L265;1;7;9,5;1;6;24,5
Nord Est;Veneto;VE;L267;0;7;9;7,17;11;34,17
Nord Ovest;Lombardia;PV;L269;1;10;6;11;12,5;40,5
Nord Est;Veneto;PD;L270;1;11;7;9,5;27,76;56,26
Isole;Sicilia;ME;L271;1;9;22;14;16,28;62,28
Sud;Campania;AV;L272;0;3;3;4;3;13
Sud;Puglia;FG;L273;18;32,91;26,54;41,25;41,33;160,03
Sud;Campania;SA;L274;0,06;3,88;3;3;7,9;17,84
Nord Ovest;Lombardia;BG;L276;0;2;0;1;3;6
Nord Ovest;Piemonte;TO;L277;7;44;16;8,67;21,5;97,17
Nord Ovest;Piemonte;CN;L278;0;1;1;0;5;7
Centro;Marche;AP;L279;0;2;2;4;2;10
Sud;Puglia;BR;L280;5,5;5,8;12,72;10,34;20,9;55,26
Nord Ovest;Piemonte;CN;L281;0;0;0;0;2;2
Isole;Sicilia;PA;L282;6;9,5;9;10;11,5;46
Sud;Abruzzo;CH;L284;0;3;3;1;8,5;15,5
Nord Ovest;Lombardia;PV;L285;0;18,5;21,5;9;6;55
Centro;Lazio;RI;L286;3;4,5;3;2,33;8;20,83
Nord Est;Veneto;VR;L287;10;29,75;23,52;22;22,66;107,93
Centro;Lazio;FR;L290;3;3;2;0;11,33;19,33
Sud;Abruzzo;CH;L291;3;4;4,33;3;8,5;22,83
Nord Ovest;Lombardia;PV;L292;0;1;1,56;2,56;2;7,12
Centro;Lazio;RI;L293;5;8,84;2,87;6;4;26,71
Sud;Puglia;TA;L294;11,75;20,17;15,34;8;6,67;61,93
Sud;Abruzzo;TE;L295;2;2;1,5;3,08;7,75;16,33
Nord Ovest;Lombardia;CR;L296;0;0;1;0;5;6
Nord Est;Veneto;VI;L297;7;24,5;37,5;37,17;39,5;145,67
Nord Ovest;Liguria;GE;L298;11;26,66;16,5;8;7,17;69,33
Nord Est;Emilia-Romagna;PR;L299;10;43,34;26,67;9;13,35;102,36
Sud;Campania;AV;L301;0;0;0;1;0,5;1,5
Centro;Lazio;RM;L302;1;4;3;0;0,26;8,26
Centro;Toscana;SI;L303;2;20;25,67;18;22,25;87,92
Nord Ovest;Piemonte;AL;L304;18;139,71;155;40,4;56,5;409,61
Sud;Calabria;CS;L305;12,33;53,55;21;17;13,5;117,38
Sud;Campania;SA;L306;0;0;2;2;1;5
Sud;Abruzzo;TE;L307;38,5;187,17;42,92;26,58;23,83;319
Isole;Sicilia;ME;L308;1;3;7,17;11;3;25,17
Nord Est;Friuli- Venezia Giulia;UD;L309;0;6,94;5;5,5;8;25,44
Centro;Lazio;VT;L310;5,5;28,16;25;23,06;25,57;107,29
Nord Ovest;Lombardia;BS;L312;35,5;105,21;31,08;20,5;33,18;225,47
Sud;Abruzzo;TE;L314;0;2;3;0;2;7
Nord Ovest;Liguria;SV;L315;3;11;12,33;8;5;39,33
Nord Ovest;Lombardia;SO;L316;0;2;0;1;1;4
Isole;Sicilia;PA;L317;7;40,08;44,64;26,5;27,67;145,89
Nord Ovest;Lombardia;VA;L319;16,5;85,5;71,83;39,02;37,74;250,59
Isole;Sardegna;OR;L321;0;0;0;2;2;4
Sud;Campania;SA;L323;5,65;12,3;8;9;7,84;42,79
Nord Est;Friuli- Venezia Giulia;PN;L324;0,25;0;1,5;0;0;1,75
Nord Est;Friuli- Venezia Giulia;PN;L325;0;5,83;2;3;4,75;15,58
Sud;Basilicata;PZ;L326;1;2,5;4,5;3;6,84;17,84
Nord Ovest;Piemonte;TO;L327;2,5;11,5;10;8;15;47
Sud;Puglia;BA;L328;75,93;161,27;225,67;169,28;83,89;716,04
Nord Ovest;Lombardia;SO;L330;4;11;8,22;3;3;29,22
Isole;Sicilia;TP;L331;113,3;182,21;162,95;178,08;118,5;755,04
Isole;Sicilia;PA;L332;2;12;15;5;15;49
Nord Ovest;Piemonte;VB;L333;0;5,5;6;3,5;6,33;21,33
Sud;Abruzzo;AQ;L334;8,5;8,67;7,5;6;13,78;44,45
Nord Est;Friuli- Venezia Giulia;UD;L335;2;6;6;1,5;8,66;24,16
Nord Ovest;Piemonte;VB;L336;0;1;4;1;1;7
Isole;Sardegna;CA;L337;1;1;2;2,25;3;9,25
Nord Ovest;Lombardia;BS;L339;3;46,33;47,34;24,5;30,74;151,91
Nord Ovest;Piemonte;TO;L340;1;3;1;2;4;11
Nord Ovest;Lombardia;VA;L342;5;12,52;7,52;6,69;13,63;45,36
Nord Ovest;Piemonte;TO;L345;0;0;6;2;9;17
Nord Est;Emilia-Romagna;PR;L346;5,5;15,9;33;17,75;20,5;92,65
Nord Est;Friuli- Venezia Giulia;PN;L347;0;0;5,5;4;5;14,5
Nord Est;Emilia-Romagna;PC;L348;7,66;12;11,67;9,34;19;59,67
Nord Est;Veneto;PD;L349;4;23,5;20,34;18,67;35,15;101,66
Sud;Calabria;CS;L353;7;11,73;20;10;11,89;60,62
Isole;Sicilia;CT;L355;7;13;27,34;27;41,05;115,39
Nord Ovest;Piemonte;NO;L356;19;103,33;145,84;57,5;51,33;377
Sud;Basilicata;PZ;L357;0;2;2;1;5;10
Nord Est;Veneto;RO;L359;4;8,13;5,13;3;20;40,26
Nord Est;Emilia-Romagna;FO;L361;1;2;1;1;3;8
Sud;Abruzzo;CH;L363;0;2;1;1;5;9
Nord Est;Veneto;VR;L364;1;12,13;13,25;4;24,12;54,5
Centro;Marche;MC;L366;3;14,5;14,22;12,83;18,99;63,54
Nord Ovest;Piemonte;CN;L367;0;0;0;1;6;7
Isole;Sicilia;CT;L369;2,67;19,67;50;46,5;37,83;156,67
Nord Ovest;Lombardia;BS;L372;22,5;35,83;7,67;8,75;7;81,75
Sud;Campania;SA;L377;3;5;0;2,5;0;10,5
Sud;Campania;CE;L379;8;13,33;44,5;27,5;26,68;120,01
Nord Ovest;Lombardia;BS;L380;1;6;13,11;6;22,16;48,27
Nord Est;Friuli- Venezia Giulia;UD;L382;0;0;1;3;10,67;14,67
Sud;Puglia;LE;L383;8;21,96;20,84;26;30,17;106,97
Centro;Toscana;SI;L384;2;8;3;5,17;13,29;31,46
Centro;Toscana;MS;L386;1;7;6,83;4;12,61;31,44
Nord Ovest;Lombardia;BG;L388;5;39;59,5;26,5;23,21;153,21
Nord Ovest;Lombardia;CR;L389;1;9,28;11;7;9,83;38,11
Nord Ovest;Lombardia;SO;L392;4,17;7;4;2;6;23,17
Isole;Sardegna;OR;L393;0;8,5;8,5;6,45;7,84;31,29
Nord Est;Veneto;VR;L396;1,72;6;8;3;11;29,72
Centro;Umbria;PG;L397;3;11,5;17,84;20;23,5;75,84
Centro;Lazio;FR;L398;17,17;28;4,67;2;3,25;55,09
Sud;Campania;AV;L399;0;2;0;1;1;4
Nord Ovest;Lombardia;BG;L400;36,6;191,06;156,15;87,05;70,83;541,69
Centro;Lazio;RM;L401;12;34,13;38,16;14,5;19;117,79
Nord Est;Veneto;TV;L402;2;15,5;12,5;13;39;82
Nord Ovest;Piemonte;AL;L403;0;0;1;2;1;4
Nord Ovest;Lombardia;BG;L404;2;35,1;40;26,87;43,6;147,57
Nord Ovest;Lombardia;BS;L406;4;1;3;0;2;10
Nord Est;Veneto;TV;L407;46,65;333,75;414,9;241,58;297,19;1334,07
Nord Ovest;Lombardia;MI;L408;8;32;18,33;8;10,98;77,31
Nord Ovest;Lombardia;MI;L409;30,55;146,25;125,12;39,56;30,86;372,34
Nord Ovest;Piemonte;CN;L410;0;2;0;1;5;8
Nord Ovest;Lombardia;MI;L411;15,17;71,37;63,61;34,5;17,71;202,36
Nord Ovest;Lombardia;CO;L413;1;0;0;0;1;2
Nord Est;Veneto;PD;L414;0;9,5;8,11;6;17,09;40,7
Nord Ovest;Lombardia;MI;L415;4;42,5;24;12,5;8,75;91,75
Nord Ovest;Liguria;GE;L416;0;4;4;3;1;12
Sud;Basilicata;MT;L418;5;11,09;11,3;3,67;5,75;36,81
Sud;Puglia;LE;L419;17;22,8;30;36,19;32,25;138,24
Nord Ovest;Piemonte;VC;L420;0;2;2;4;2;10
Nord Est;Friuli- Venezia Giulia;UD;L421;0,5;25;15,33;23;36,44;100,27
Isole;Sardegna;NU;L423;0;0;0;1;0;1
Sud;Puglia;BA;L425;23;70,77;83,32;49,5;24,8;251,39
Nord Ovest;Lombardia;CR;L426;2;4;8;2;5;21
Nord Ovest;Piemonte;CN;L427;0;3;3;5;8;19
Isole;Sardegna;SS;L428;36;99,06;31,5;15,8;18,73;201,09
Nord Ovest;Piemonte;VC;L429;2;31;25;9;21,5;88,5
Nord Ovest;Liguria;IM;L430;12,5;7,04;5;0;2,33;26,87
Isole;Sicilia;ME;L431;0,5;0;5,5;0;2,67;8,67
Nord Ovest;Piemonte;AL;L432;10;2,5;3,5;1,5;5;22,5
Nord Est;Veneto;VI;L433;5;14;18,67;19,7;20,75;78,12
Nord Ovest;Lombardia;MI;L434;6,5;41,44;34;24;15;120,94
Sud;Molise;CB;L435;4,89;5,5;10;1;3,5;24,89
Centro;Lazio;FR;L437;0;4;6;1;0;11
Nord Est;Friuli- Venezia Giulia;UD;L438;1;1;1,14;1,7;6,17;11,01
Sud;Basilicata;PZ;L439;1;3;2;1;2;9
Nord Ovest;Lombardia;PV;L440;1;18;9,5;8;5,5;42
Nord Ovest;Piemonte;TO;L445;8;60;43,75;14,6;16;142,35
Sud;Puglia;FG;L447;10;15;16,2;6,2;7;54,4
Isole;Sicilia;EN;L448;9,25;9,25;17,01;8,94;22,84;67,29
Nord Ovest;Lombardia;PV;L449;2;11,25;11,5;11;23;58,75
Nord Ovest;Piemonte;VB;L450;0;2;4,67;3;2,75;12,42
Nord Ovest;Piemonte;VC;L451;1;1;8,92;4;12;26,92
Sud;Calabria;VV;L452;15;45,37;20,08;15;10,6;106,05
Nord Ovest;Lombardia;PV;L453;2;5;5,5;3,5;2;18
Nord Ovest;Lombardia;MI;L454;2;48,5;31;11,75;14,25;107,5
Sud;Molise;CB;L458;0;2;1;0;2;5
Sud;Abruzzo;CH;L459;2;2;0;2;0;6
Sud;Campania;NA;L460;3;6,79;7;3;5;24,79
Sud;Campania;AV;L461;0;3;3;4;2,67;12,67
Sud;Puglia;LE;L462;7,75;18,75;21;13,5;20,5;81,5
Isole;Sardegna;CA;L463;0;4;1;2;3,21;10,21
Isole;Sardegna;SS;L464;2;1;3;0,83;4;10,83
Centro;Umbria;PG;L466;5;23;19,5;13;17,25;77,75
Nord Ovest;Lombardia;LO;L469;2;9;5;4;1;21
Nord Ovest;Lombardia;CO;L470;16,5;46;29,51;31,78;16,78;140,57
Nord Ovest;Lombardia;MI;L471;2;35,75;27,42;22;20,72;107,89
Sud;Puglia;BA;L472;18;37,67;53,25;27,5;39,1;175,52
Isole;Sardegna;CA;L473;0;0;2;1;1;4
Sud;Abruzzo;PE;L475;0;0;0;0;0;0
